style,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
Guajira,0.54186237,-0.4990312,0.24014597,-0.6371708,-1.3192174,1.6121167,2.7918046,-2.50389,1.6466507,-0.5076653,1.1718913,-1.9991403,0.0907257,-2.2721539,-0.058910314,0.99012756,0.6604108,0.44621518,-2.2731988,-1.5527748,2.9572952,0.8323681,0.5915246,1.0703614,0.32784826,-0.13129164,0.90988916,-1.1720479,1.757577,-2.3972883,0.5375653,0.40449378
Descarga,0.37810764,-0.11043077,0.9065184,-1.0517738,-2.5511394,1.1764522,2.2603338,-2.8328393,1.6608442,-0.66034395,-0.16502409,-2.1771677,-0.40258375,-2.8614237,0.56084,1.4970615,1.2188641,0.5395052,-2.1837153,-1.586168,2.8920975,1.1306217,-0.85516655,2.3561506,0.14778915,-0.63337314,1.4054247,-1.0965699,2.4481795,-2.289755,0.07166349,0.6441584
Speed_Garage,-2.4167426,-0.22100665,0.12886195,0.19032581,0.5398421,-0.27607828,1.1578286,0.31014806,1.5286603,0.17566812,-2.8074064,-2.12814,0.2993196,-0.5493985,1.3502517,-1.0984502,-2.1707373,-0.6629991,-0.23062433,-2.1311123,1.5937722,-0.27615523,-1.1415774,-1.2246449,0.3360898,1.2627473,1.4252987,-0.83230823,-0.34023178,-0.85690546,-0.6096046,-1.5020742
Horrorcore,-0.5590344,0.9864661,1.7792234,-0.49063098,1.399704,-0.3819614,-0.2663305,-1.7449995,1.3215193,-1.4891504,0.942917,-1.396697,-0.15920426,0.71134037,0.8733641,-0.12623471,-0.4975812,-1.696821,-1.5833027,-0.5204944,1.5948285,-1.0401738,-0.45793444,2.0486977,0.040419564,0.21876672,-0.5876521,0.9640872,-0.58893293,2.1747882,-2.374915,0.70152533
Cubano,0.626385,-0.08625431,-0.3424021,-0.8773518,-1.2315859,1.4210278,2.4141846,-2.3128014,0.61123824,0.38464016,0.45998707,-0.69862,0.04284663,-1.5742763,-0.2812567,0.9980421,1.0725625,0.9643599,-0.43157378,-1.6878773,2.0983438,0.6464408,0.07391939,1.7299229,0.39308447,1.0089619,1.1284795,-0.8299977,1.8770798,-1.6053231,0.955032,0.55005294
Viking_Metal,-1.2492082,-1.9016744,0.81462896,0.17586218,0.9799723,0.5770314,0.08228081,-0.035977807,-1.1167091,0.74418724,0.8454516,0.3054989,1.1381557,0.8646651,-2.217248,-0.09964939,0.7372729,-0.09960485,-0.660945,0.20280302,0.6488716,1.3660136,2.4663613,0.96988,0.16443256,0.35485846,0.2688806,-1.0864166,0.7427394,1.1449603,-1.8502159,2.0186126
Delta_Blues,-0.04151213,-0.053947903,-1.3199419,1.7195102,2.3653238,-1.7210869,1.0626762,0.08057051,-0.80535764,0.33072132,0.56676024,-2.5107036,1.5863945,0.042792346,1.7638249,-0.7099178,1.1063961,0.2361699,-1.0450387,-1.0048417,0.26288873,2.4226387,1.1073551,1.2165366,-0.34558243,0.104133315,0.2990276,2.9203088,1.03853,-0.47523215,0.31019866,-0.016521782
Pub_Rock,1.4240171,-0.8115794,1.5846751,2.6857283,0.8884358,1.4958293,0.42770767,1.6729126,-0.59462345,-0.80446374,-0.10599158,-0.79309404,1.043345,1.4953818,-0.77201706,-0.19281161,1.2756599,0.72860885,0.7963535,1.7321584,1.0668603,1.9812701,1.052722,0.54701746,-0.85150003,-0.5906219,0.024931608,0.2186212,0.18408158,-1.0253181,0.3537593,0.06967235
Son_Montuno,0.5185828,-0.53377515,0.36286727,-1.0288988,-1.5440516,1.8152102,3.4158952,-2.7735476,1.8554846,-0.21071956,0.3084524,-2.2175522,-0.06061406,-2.3093817,0.030795556,0.8388389,1.3498459,-0.49211776,-2.4887516,-1.6549947,3.310738,1.0465878,0.3864254,1.3026072,0.37009493,0.120558165,0.54743505,-1.4190919,1.9590374,-2.3555567,-0.064295806,0.46807483
Alternative_Metal,-0.24777552,-0.95741624,1.027149,0.39206904,0.6734191,0.5446538,0.27754924,-0.25496742,-0.51422834,0.22579356,-0.80611837,-0.31854564,0.94254607,1.6845098,-1.7568305,-2.3141599,1.7945243,0.4252561,-0.931866,0.6914679,1.4791435,-0.9512687,-0.730681,0.65606165,0.18321796,-0.75956225,0.32548204,-0.32082182,-1.9268762,0.9807684,-3.1694162,1.5472202
Italo_House,-1.2791444,0.30238858,0.35607427,-0.801806,-0.6574962,-0.19109175,0.8880145,0.10734156,1.6485686,1.4006048,-3.0989554,0.12705337,-2.1443152,-0.012469735,0.46127766,0.49638784,-0.40114754,-2.3052986,0.5758745,-0.2506762,1.078415,-0.35162473,0.01672577,-1.6367375,0.71721965,0.44378936,0.8483973,-1.1167705,-0.8629808,-1.8983651,0.84570515,-1.7627763
Alt-Pop,0.87869346,0.52655816,1.227632,0.83544093,-0.13444501,-0.6075988,-1.9740058,0.43509546,-0.41458428,1.5506709,0.24587624,0.04935233,0.051797073,0.58111036,-0.071221575,0.4812361,-1.1819576,0.08975102,0.3277753,0.12128695,0.8070636,-1.9343784,-0.71343946,-2.2998116,0.17279364,-1.1419095,1.1108197,0.21375336,-1.1035078,0.62773436,0.8643792,0.09599107
Jump_Blues,1.5707926,-0.14270462,-0.83480144,0.45029894,0.30637822,-1.3335261,0.424078,0.55425835,-0.3222453,-1.7213676,0.5378194,-2.5205789,0.25839004,0.4533898,2.4039118,0.17896453,0.85279685,0.4176605,0.019786827,0.5635553,1.993674,2.4908767,-0.122076474,1.1805539,-1.1593262,0.049783226,0.67426974,2.128252,2.8489914,-0.48900586,-0.33718064,-0.49064055
Modern_Electric_Blues,-0.0024739883,0.264918,-0.55887187,1.4432509,1.2524917,-1.084071,-0.32001078,-0.31058735,-1.0283047,0.095701225,-0.5593842,-2.4471815,0.68574965,0.636175,0.80809975,-0.15504886,1.3749427,1.3930631,0.04374794,-0.6559514,0.07928012,1.6689634,0.6312768,1.9244022,-0.1566065,-1.0550628,0.89197505,1.7730143,1.1406751,-0.5280804,0.39034387,-0.23279272
Jangle_Pop,1.540943,0.027998997,1.2274247,3.1413817,-0.03540611,0.61802655,-1.5765849,0.84348583,-0.4399298,0.75103265,2.8439696,0.18256909,1.1304456,1.1771146,0.11450505,-0.8706175,0.2321205,0.0011018488,0.5973851,1.1834611,0.8842723,-0.6004398,-0.023468452,-1.6945201,0.36188975,-2.7357473,1.3629029,0.2719037,-0.8907567,-1.2465987,1.1745275,0.07180235
Concert_Film,0.111646235,-1.0840528,1.5981606,0.0048412555,0.41983435,-0.011986962,0.08785974,0.9961143,-1.969551,-0.3692206,-0.1552081,-0.80202794,-0.7668352,1.10899,-2.0121746,0.55692357,0.5640222,0.8727781,0.09935929,0.67843676,1.352017,0.4152488,-0.3991763,0.2324798,-0.40251085,-0.30614138,0.24629663,0.3889779,-0.42106447,0.3585909,-0.82245296,0.4957162
Illbient,-1.7302843,2.0279975,-0.5049772,-0.5775391,-0.5566992,0.8038823,-2.1432345,-0.52272445,1.0198631,-0.2902208,-0.69869214,2.168175,0.9538252,-0.17072207,1.9226301,0.30438963,-1.045772,-1.0047505,-1.228757,-1.0174679,-2.3789358,-1.7226804,-0.88742465,-0.17737594,-0.68659115,-0.3967207,-0.5314588,0.47474515,0.36043653,2.9891784,-0.99240315,1.472316
Industrial_Metal,-1.1144296,-1.0422288,1.4494256,-0.5434655,1.2259645,1.0800445,-0.6338546,-0.43858355,-0.20624846,-0.021210885,-0.4388396,-0.047961388,0.117408685,1.0230108,-0.9151718,-0.61407924,1.6747597,-0.791913,-2.3218887,0.88270605,0.18194592,-0.12964903,-0.24674228,0.11870895,-0.36239043,-0.3582055,-0.7660134,-1.3912092,-0.7314607,1.7235458,-2.7411628,1.5370134
Pachanga,0.7893091,-0.82245916,0.51612204,-0.5746558,-0.3930531,2.1935842,2.601936,-2.047598,1.3288352,0.47427154,0.44598216,-0.5725908,0.2279139,-1.1747109,0.6178435,0.69349504,0.3544341,-0.68489116,-1.0670725,-0.87976,2.0985432,0.79301006,0.59061825,1.4016113,-0.32391348,0.20856445,1.6823057,-0.5238237,0.59667295,-2.5580423,0.79987687,0.3206906
Horror_Rock,0.839013,-0.05829332,1.0902624,1.1621718,0.12797676,1.678476,0.47915956,0.62736803,-1.1105399,-1.1901947,1.9136201,-0.34301054,0.21809137,1.3283314,0.19856559,-0.31474984,0.5591427,-0.71463615,0.11908908,2.1941185,1.9161916,1.4360918,0.9644789,0.96197647,-1.1698092,-1.4344586,-2.0307362,-0.32992148,-0.07343444,0.61408097,-1.2750988,0.76641226
Gypsy_Jazz,0.729588,0.3588035,-2.9804807,-1.5218545,-0.4539443,-1.5770228,1.058093,-0.3111781,-0.5832905,-0.17932646,1.1600913,0.6962215,-0.1181267,0.7701287,0.7729511,-0.0084786285,1.0983156,1.789272,0.32053277,-0.6685011,0.51836693,0.30338854,-0.08851641,0.9596002,-0.6522438,1.8558059,2.2209697,0.838634,0.68330914,-0.43517587,0.05260554,0.33051944
Hillbilly,-0.17223303,0.13947952,-0.5963763,2.1261106,0.8624274,-0.4923471,0.9924569,0.09193233,-1.2670116,0.40158823,1.5796056,-0.9719574,0.9610089,0.27062777,2.0659695,-1.1406292,-1.4659911,-0.022032542,1.1256506,0.2560073,1.0507821,2.6119153,0.66764575,0.1562506,-0.4774879,1.6424797,-0.31223714,1.5293314,0.66794854,0.69037247,-0.7555729,0.855139
Dansband,0.8217586,-0.7146506,-0.5824375,-0.11158369,-0.13818003,-0.06808896,1.3853949,0.37054485,-1.3644261,0.25703752,0.46363345,0.9170765,-0.82150495,0.5098849,0.60431,-0.5659275,-1.5706974,0.54375994,0.87363976,-0.10636333,0.55805916,2.0757687,1.8662717,-1.6939969,-0.6073683,0.6486312,-0.05301621,0.6848093,0.39912182,-0.27306992,-0.014364319,-1.0726529
Harmonica_Blues,-0.08234454,0.09693042,-0.8465659,1.5557665,1.9463445,-1.5032239,0.7654845,-0.16816732,-0.93995976,-0.14041483,0.017340641,-2.9080305,1.095163,-0.1987135,1.4915125,-0.6755689,1.6634938,0.4386378,-0.60388905,-0.7688879,0.1451037,2.423384,0.96520793,1.3461684,-0.2356063,-0.22614314,0.45952845,2.699484,0.9726561,-0.6004837,0.04448805,-0.239324
Mass,-0.5472504,-0.7188465,0.6507459,-0.1940296,0.94902205,-0.4616591,1.8885756,-0.851694,0.18622163,0.91362214,-0.8521632,-3.62836,0.47571358,-2.193406,-0.41446894,-1.450414,0.20327458,-1.6107013,1.2552365,0.07196518,-0.70829356,-0.79521185,2.7514672,-0.6647284,2.36583,1.3602135,-3.5545278,2.3057678,1.8696964,-2.3346329,-3.688579,-0.0075181844
Technical_Death_Metal,-0.81922525,-0.3615569,0.49728578,-1.4743363,0.3500932,-0.9781235,1.5216508,-1.2124552,-0.85396487,0.21755484,-0.52440554,0.55542284,-0.29064408,-0.82737243,-2.375348,-0.19936807,0.872085,-0.44057468,-2.520985,0.115134686,2.0200052,0.3167995,0.9560114,1.5124716,-0.07029034,-0.6270838,0.9041619,-1.77893,-0.0061152563,0.7828704,-2.8208215,1.9750322
Jumpstyle,-0.9677623,-1.7750046,-0.047539312,0.23689026,0.79831696,0.120376535,2.3412137,0.41018677,2.3476825,-0.71049833,-0.18167138,-1.5777979,-0.8847633,0.11448161,1.5929426,-1.2161897,-0.3666422,-3.057646,-1.7891576,-0.69172055,1.3539082,0.017164042,0.26310462,-0.92217934,0.25188917,0.75856274,0.30065912,-1.6160665,-1.1481223,-0.18374576,-0.5428731,-1.5111898
Deathrock,0.755934,-1.104786,0.915284,0.80698407,1.0166829,1.8280857,-0.4139248,-0.090199344,0.11982982,0.1971619,1.5041658,-0.08730833,0.40561065,1.6952562,-0.28117657,-0.4463621,2.827067,-1.8780091,-1.1835814,1.8931079,1.3200142,0.5539997,0.75622857,-0.6614553,-1.363529,-1.2870811,-0.58470356,-1.6207092,-0.18352483,0.18082063,-1.9432186,2.2598348
Charanga,0.9667364,-0.122535296,0.49410436,-0.702316,-0.84893686,1.8451543,2.416711,-2.3487222,1.5133196,-0.123505384,0.2939281,-1.1737556,0.27003685,-1.4736336,0.13794677,0.9209283,0.35009065,-0.29640543,-1.9070097,-1.4027672,2.4898858,0.67588466,0.82560605,1.1529859,0.20781748,0.31710652,1.1756243,-0.49377894,1.5160208,-2.2357616,0.3761382,1.0053536
Cloud_Rap,-0.045307733,2.0466938,2.3035886,0.13777313,1.0137709,-1.428254,-1.0238328,-1.4597112,1.6724643,0.14181592,0.84846216,-0.83876383,0.36461845,0.35340872,0.07561546,-0.016390726,-1.9892946,-2.1751833,-0.861171,-0.16684355,1.219863,-2.3404408,-1.3507949,0.68867904,-0.21755415,-0.3094055,0.7321066,1.5332686,-0.44046417,1.9020282,-1.1125842,0.80380416
Depressive_Black_Metal,-1.0481938,-1.4231954,0.51736665,-1.1397021,0.26398885,-0.72268313,-0.2939839,-1.8454283,0.23418206,1.2662235,1.3654675,-0.18786989,1.1585262,-0.1820003,-0.12050349,0.038204864,0.07337394,-1.4810987,-1.6240746,0.9901255,-0.5160763,-0.63938445,2.366492,-0.031834066,1.0188773,-1.4319879,1.09283,-0.6902425,0.9877825,0.98938924,-2.6236522,1.0708907
Promotional,0.6694512,0.99606603,-0.3770756,-0.009578469,0.30990696,-0.077727206,1.7320659,0.6302992,-1.1307641,-1.5840522,1.0880647,0.6355894,-1.7821597,-0.86004907,-0.48835146,0.92692804,-1.004531,-0.45752475,-0.04517762,-1.1916524,0.35075432,1.2001665,0.22260101,0.45946753,-0.0045237322,0.53163975,-1.0754905,1.5165682,-0.035757355,-0.25386387,0.52141315,-0.78342164
Post-Modern,-0.43087155,2.2866807,-1.6150192,-1.502853,0.27552295,-0.53179824,-0.49348098,-0.64681375,-1.0951798,-0.68053824,1.0322754,0.51214945,-1.7581631,-1.9106708,-1.1812354,-1.1878968,0.8881198,0.07373566,-0.23111786,0.025413182,-2.0453966,-0.21778913,0.750521,-1.3363041,0.01865304,0.5408573,-1.8164071,1.2187408,-0.89663774,0.9897309,-1.6215055,1.9240005
Ballet,0.36508012,-0.29552832,-0.5044247,-0.9795714,0.057324085,0.35422704,1.1515605,-0.15521382,0.24345651,-1.6064268,1.1405538,-1.9676415,-1.8345459,-2.6743705,-0.5196076,-1.4228753,0.31371883,-0.33183697,0.8748501,-0.112171285,-0.12718993,0.650434,0.4950645,-0.3163244,1.1121824,1.3405832,-1.3496127,0.72562736,0.27026477,-0.71069795,-2.3024032,0.97148806
Vallenato,0.7516562,0.24083817,1.4886832,-0.6861188,-0.3349856,1.2980704,2.3227565,-1.8344201,1.3225421,1.5573246,-0.49412447,-0.64502025,0.8126959,-0.8827576,0.15785335,0.97200173,0.42873338,-0.6730846,-1.3607675,-1.1509733,2.1012478,0.66077286,0.92313915,-0.323138,0.36431494,0.48983344,0.5851175,0.46132168,0.69262254,-2.5748966,0.89439154,1.6267705
Andean_Music,0.11813127,-0.35078248,-1.6192209,0.44961414,0.47926632,0.10381666,1.6209162,-1.0987272,0.4039522,1.4235865,1.7015694,1.4881951,1.5997674,-0.71016043,-0.33889306,0.50635904,-0.007814458,1.2272819,-0.7764669,-2.1003027,-0.11237966,-0.11185335,2.1833985,-0.25687978,1.2151574,0.9241635,0.7962463,-0.5217417,1.0187215,-1.2993473,0.21764475,0.15067884
Sound_Art,-0.4064373,2.8544905,-0.33783707,0.19624367,1.4575295,-0.37074074,-0.9664148,-0.54843754,-0.4841861,-0.74213725,0.77604634,1.4892507,-1.1955895,-2.3198936,-0.5143587,-0.51793474,-0.88991815,-1.2538091,-2.3241878,-1.5898856,-2.7222414,0.4446926,1.2070954,-0.007445111,-0.5435484,-0.40334868,-1.4914299,1.2248557,-0.63506025,1.2403557,0.12539192,1.2710649
Texas_Blues,0.23047687,-0.22357868,-1.018365,1.9192501,1.5781795,-0.77446765,1.2785481,0.10736493,-0.8521853,-0.22051734,-0.13861735,-3.09625,1.2354167,0.3705863,1.3082728,-0.9992384,0.9748978,1.2689055,0.1262324,-0.30596069,0.49376735,2.8471525,1.1851418,1.6056381,-0.43763405,-0.32234627,0.54662657,2.155967,0.9534766,-0.23212722,0.07200891,0.043603297
Therapy,-1.4401162,1.7185289,-0.2115826,0.9784402,0.8436628,-1.798656,1.2507577,-0.79254603,-0.38382155,0.12553807,1.2954074,1.4117234,-2.0090933,-0.5968611,-1.0894048,0.5394244,-1.4689367,-0.3617171,-1.1989923,-1.9318506,-2.9138951,-0.92046356,1.30949,0.5595339,0.33871514,0.25223047,-1.833221,0.13465163,1.1470721,-0.0037874237,0.42088696,-0.04456415
Karaoke,0.22430034,-2.1524715,1.48221,-0.81643957,-0.60541517,0.19517758,0.52683544,1.7020223,-1.0344436,-0.083293274,1.1777388,-0.8218623,-1.5061362,-0.1782984,-1.2186654,1.064646,-1.175808,0.06374776,0.7742053,0.8290988,0.6599037,-0.9133255,-0.54251456,-0.1035748,0.082696475,1.2971637,0.9807099,0.5646078,0.033948094,0.4663553,0.7085406,-0.40739167
Latin_Pop,1.2752517,-1.3271918,1.3543621,-0.41188875,-0.21487246,0.16830853,0.9529994,-0.39755335,0.20615199,1.6261472,-0.1315126,-1.1101635,-0.76469845,-0.3486503,-0.034203105,1.2059247,-1.2826902,0.6579157,0.7824554,-0.37133238,1.8405486,0.07166613,-0.24922314,-1.1197591,0.88801974,1.1632285,1.9775518,-0.4327715,0.2573532,-0.7311668,1.474322,0.17800854
Special_Effects,-0.36332783,2.0371,-0.32055303,-0.12854701,0.364466,-0.23465946,0.65378743,0.07659965,-0.4503752,-1.3862083,1.3991752,1.0767654,-1.3626944,-1.8415579,0.029697314,0.37885705,-1.3089222,-0.68013996,-1.4669539,-1.8725613,-1.6482384,0.7156643,-0.13537252,0.9792097,-0.27468917,0.41490367,-2.0511458,1.7954444,-0.14321275,0.9298138,0.37281007,-0.2887064
Beguine,1.7407478,-0.8930305,-0.7220513,-3.097347,-1.6764426,1.1498848,2.6363475,-1.2354124,-0.1347383,0.40758792,1.323194,0.77481824,-0.39265212,-0.96887624,1.4437637,0.6457863,-0.22389644,0.93060976,-0.10652385,-0.28738275,1.2155852,1.452945,1.0421785,1.1749084,-0.50839144,1.3115551,1.1420273,-0.6281361,1.3200527,-2.2161353,0.58913237,-0.18220086
Zouk,1.1593235,-0.45396143,1.1495577,-1.1857909,-0.15499213,-0.046528302,1.0697137,-0.89426345,0.41397846,1.6945788,-1.0272107,1.1159434,-0.17699641,-1.126129,2.0091047,1.4882832,0.90311307,0.33368367,0.03708083,-0.41848025,0.17820649,-0.06262443,0.20537837,1.7763858,-0.17158625,1.9024409,0.83081716,-0.6108561,0.23961198,-2.4642024,0.8932899,-0.16888642
Boogie_Woogie,0.6418537,-0.26929563,-1.6163939,0.06923245,0.25438604,-0.60867137,1.0199981,0.027032439,-0.78585607,-1.2586104,0.90400696,-1.9268402,-0.035118565,0.7443197,1.4735609,-0.22367102,0.5249595,0.37683886,0.014908055,0.00048271145,1.1465331,2.334335,0.60839504,1.131269,-0.9037721,0.4887383,0.6274146,2.0241823,1.9134862,-0.09481773,-0.11443317,-0.38892612
Halftime,-2.2183425,-0.118392654,-1.2646469,-0.29168618,-0.154257,1.8565116,-0.42102993,-0.057034433,2.1381075,0.1959266,-1.112864,0.5728107,0.9888281,-0.9941082,1.3209931,-0.13370588,-1.8394996,-0.0523096,-1.0790582,-1.5906223,0.44437245,-1.3769131,-1.8439844,-1.2193537,-0.6836257,1.6891655,0.5798673,0.9938758,-0.20203623,1.1549042,-1.7393664,1.5466149
Groove_Metal,-1.2996391,-1.0828575,1.1322821,-0.22450656,0.5263738,0.39047456,1.3586354,-0.6049738,-0.35515365,-0.5212929,-1.0682524,-0.0935662,0.38365635,0.32753152,-1.62307,-1.509596,1.3584623,0.7247052,-1.4944938,0.5339289,2.1765265,0.27008513,0.17677975,1.7514995,0.72359866,-0.15407811,0.040032428,-0.8259792,-1.0242667,0.68019503,-2.999743,1.4548681
Western_Swing,-0.015492697,-0.09702307,-0.74359375,1.0418137,0.00040217937,-0.7994152,1.531707,-0.028889123,-0.6947458,-0.36842787,1.6369995,-0.8267267,0.8084782,0.6488317,2.019112,-1.2929518,-1.2656609,0.87388355,0.73258287,0.3243389,0.6085801,2.1151586,0.31751755,-0.10695834,-0.63619816,1.5950755,0.2661624,1.4257293,0.658252,0.50292706,-0.6487498,0.55991495
Cajun,-0.04557889,-0.52908343,-0.85643464,1.6932665,1.4700841,-0.7460572,1.2038729,0.21298763,-0.98931324,0.34164163,1.170447,-0.9604205,1.6311858,-0.1300747,2.4004264,-1.1831158,-0.21947105,0.7624044,0.36595201,-0.1120384,0.12352972,2.1245637,1.0818108,1.2701122,-0.4621052,1.382122,0.26448175,1.5827026,0.45166513,-0.54327065,-0.46668896,0.6063028
Bhangra,-0.66176015,-0.46208313,-0.4509115,-0.67271036,1.1757724,-0.96218294,0.5395298,0.33573553,1.5190493,1.0426652,-0.82603616,0.98023367,0.22214298,-0.49815667,1.4653951,0.9162538,-0.590742,1.1885701,0.37104976,-0.7425319,0.1625499,-1.0728837,0.31681523,0.5529239,0.6884677,0.9886108,0.35539237,0.25553155,-0.15505055,0.90412784,0.62845343,-0.86657417
Louisiana_Blues,0.37282515,-0.05435285,-1.3209385,1.1326425,1.2676485,-1.4651544,0.7320866,-0.15812846,-1.2023429,-0.38813615,0.15571779,-3.0741293,0.9660971,0.15797059,2.0825753,-0.40333214,1.060397,0.56402147,-0.4008663,-0.4383599,0.5670651,2.352858,0.6571512,2.0567324,-0.46668154,0.08366215,0.81204957,2.0574994,1.4796392,-0.6882857,-0.3169559,-0.629436
Tejano,0.6914897,-0.82380134,0.7769539,0.4774174,0.022024538,0.78362083,1.8553358,-0.40126947,-0.1246971,0.21189633,0.40870476,-1.7437735,1.8579848,-0.45372567,0.84638613,0.6526816,-0.8864034,1.1230974,0.09601762,-0.8343578,0.9902653,1.170611,0.75867355,-1.0858581,0.17651203,0.9140077,1.8347381,0.9365851,1.1543243,-1.709632,0.41935176,1.6184908
Ethno-pop,0.871789,-1.1423889,0.24745771,-0.3266139,1.2607466,-0.4461065,0.6860582,0.41303185,-0.65950036,1.389842,-0.5856481,0.62145966,-1.1290421,0.89143157,-0.19050157,0.6543127,-0.77390105,0.81505424,0.82094324,-0.29603192,0.43742585,-0.40010673,1.0595676,-0.44034716,0.43268323,1.2685305,1.1777242,-0.11492562,0.5043569,-0.303231,1.976824,-1.2024957
Theme_With_Variations,0.6656676,-0.667653,1.0001422,-1.1045036,-0.52453077,-0.15462363,1.3428049,-1.228339,2.175698,-1.2281004,-0.15972143,-1.7959969,-1.716008,-1.374709,-0.086376354,-1.5364889,1.8636215,-0.25260454,-0.6314256,-0.22643816,-0.28598157,0.46317288,-0.71678543,-0.9459111,1.5807524,0.4054606,-1.1854961,1.1918402,0.29064038,-2.067244,-3.1477537,0.2901203
Copla,0.6279366,-0.6497486,-0.95465475,-2.1004865,-0.17085168,1.1134398,2.8011515,-0.66257906,-0.33021295,0.21393792,1.0294279,0.42870557,-0.3311095,-0.7774282,-1.458712,0.2549771,-0.21581155,0.7741365,-0.08455421,-0.82070166,0.24194181,-0.4197383,1.9461237,0.9140344,1.0193183,1.4008157,1.0177019,-0.82010317,0.47611898,-1.0350176,0.42720136,-0.09406609
Reggaeton,-0.081103325,-0.16585429,2.431007,-1.1909535,0.43296808,0.10450756,0.95021325,-1.4887097,1.9144375,1.6350276,-1.8054575,-0.023502994,0.17609803,0.28034344,1.004174,1.37348,-1.8657854,-0.57492924,0.3982053,-0.79016733,2.4727151,-1.8137639,-0.42479524,0.09870713,0.6922173,1.655955,2.0107439,0.5322455,-0.21673544,-1.0065563,0.5898039,0.75897217
P.Funk,0.62804234,1.0678658,1.6147623,0.18399987,-0.62415296,-1.0086087,-0.29462266,0.67934716,-0.43593004,0.3911448,-1.6192193,-1.5463476,-0.3940439,-0.16976649,1.318403,1.4713967,0.10073242,0.33512655,-0.15042302,-0.030616198,0.23881194,-0.35596386,-1.3740691,1.8573244,-0.21419814,-0.44418266,-0.6360725,-0.11778506,-0.24270976,0.010804255,0.67791855,-0.73772395
Screw,-0.608031,1.1832632,1.9813867,-0.36759594,0.21554436,-1.3553348,-1.2448385,-1.2419668,1.1730036,-0.58062994,0.13809311,-1.0151901,-0.5861815,-0.09961039,1.0762237,-0.06351421,-0.6682908,-1.751255,-0.47705826,-0.21201383,0.09800381,-2.0794125,0.12033816,0.81576854,-0.66398716,-0.38731688,-0.4636688,1.093342,-0.04198268,1.4980234,-0.9236622,0.8087895
Electroclash,0.09641597,0.49790344,1.6407317,-0.1272572,0.089788966,0.9448311,-1.2368026,1.0688665,0.7465942,0.23605795,-0.92105955,-0.01663068,-0.41914633,0.67657995,0.820704,0.29562202,-0.7305446,-1.0269736,-0.54417366,0.3902769,0.016174331,-0.8430536,-0.570352,-2.4479873,-0.9523165,-0.79171884,-0.79799616,-0.98881793,-0.4959228,0.6201686,0.5207287,0.35260442
Juke,-1.8058126,0.9003864,0.74107796,-0.047615234,-0.29620185,0.4276453,0.24722537,0.5606999,2.720394,-1.2384726,-2.411988,-0.134125,1.2174133,-1.2668262,1.2723212,1.0084467,-2.8601565,-1.5706675,-1.662124,-1.5178484,0.06781286,-0.58332264,-1.0987647,-0.20604745,-0.930518,0.8273584,0.7275881,0.60733277,0.2575507,1.8211217,-1.2164667,0.6154493
Overture,1.1647282,0.10212011,-0.67659724,-1.3769128,0.3347198,1.2537149,1.2485548,-0.44388288,1.6537974,-1.9853069,0.39542148,-2.0712972,-1.4387109,-2.039863,0.8879864,-1.8076174,0.32250437,-0.09852557,0.8184354,0.48457778,0.35482076,0.33976626,1.0149509,-0.1704293,1.5912579,1.0186104,-1.3079673,0.8812668,-0.14598997,-1.0750781,-2.5345156,0.8479153
Népzene,0.45028064,-0.19490531,-1.4536047,0.31718296,1.2641628,-1.877466,1.1937965,0.2663868,-0.5784253,1.1608741,1.4423661,1.1894077,0.42259774,-0.685694,-0.33973256,0.43076852,0.24119633,0.3114028,-0.050035328,-1.0039585,-0.17494178,-0.8100973,2.326195,-0.3248653,0.55713505,1.9377394,-0.5639181,0.279429,0.007817734,0.18399957,-0.102607735,-0.14140694
Bassline,-1.8771615,-0.3226198,0.8158992,0.08706737,0.06338476,0.17700365,0.08008024,0.60370666,1.8807712,-0.08124338,-2.5112326,-0.6904795,0.7267849,-1.0800726,1.2560837,-0.45359802,-1.9753243,-0.78403866,-0.69108427,-1.4471645,0.5803191,-0.7316671,-0.8248588,-1.4331492,-0.37305683,0.80991143,0.5136808,0.19674297,0.26768604,0.50194806,-0.6487272,0.6017888
Balearic,-0.9391508,1.1277921,0.10751987,-0.46049717,-1.6597954,-0.15464593,-0.7675635,-0.20970696,1.0265633,1.4712591,-1.7230966,0.48047143,-0.15341628,-0.27562124,0.77582145,1.2401166,-0.045977365,0.36388138,1.2009698,-0.19211692,-1.3158022,-1.5431988,-0.2195725,-1.0985388,-0.013364148,-0.79742664,0.019722791,-1.0398523,1.1096959,-0.8757308,0.99954545,-0.93610984
Forró,0.86187667,-0.7983244,-0.124448925,-1.9729726,-0.8353156,1.3749715,1.0443603,-1.0199918,-0.85374886,1.9673299,-0.51255065,0.6182798,0.94801825,-1.2110152,1.7598606,0.5638449,0.049715944,1.7923257,0.96830004,-0.4386223,-0.33382034,1.2312231,1.0407025,-0.2723724,0.6649229,0.23659518,1.4350249,-0.20258433,-0.15654269,-0.35650286,0.20190562,1.3329653
